DateTime,Prediction,Actual,Model,Company,RMSE
2024-10-21 07:00:00,35.388492017174435,35.81999969482422,online,AXA,28.411201827030016
2024-10-21 08:00:00,35.39712217072743,35.869998931884766,online,AXA,28.405208930998757
2024-10-21 09:00:00,35.40657970595058,35.810001373291016,online,AXA,28.399219375142287
2024-10-21 10:00:00,35.414648139297384,35.70000076293945,online,AXA,28.3932330038568
2024-10-21 11:00:00,35.42035519177023,35.709999084472656,online,AXA,28.387250435464804
2024-10-21 12:00:00,35.426148069624276,35.779998779296875,online,AXA,28.381271954265987
2024-10-21 13:00:00,35.433225083817725,35.79999923706055,online,AXA,28.3752973186393
2024-10-21 13:30:00,163.78592201592096,164.19000244140625,online,Google,28.36932666880421
2024-10-21 13:30:00,174.62071821058285,169.69219970703125,online,Toyota,28.36353871828506
2024-10-21 13:30:00,104.6882052345165,100.91999816894531,online,Alibaba,28.357679635904596
2024-10-21 13:30:00,44.4814994476584,44.29999923706055,online,HSBC,28.351719253738565
2024-10-21 14:00:00,35.44056056688258,35.7400016784668,online,AXA,28.34576304896069
2024-10-21 14:30:00,163.79400362443067,162.75,online,Google,28.33981800903628
2024-10-21 14:30:00,174.52214784051182,168.75,online,Toyota,28.33411546876572
2024-10-21 14:30:00,104.61284109320508,100.22000122070312,online,Alibaba,28.328312721363673
2024-10-21 14:30:00,44.477869443446444,44.130001068115234,online,HSBC,28.32237165354997
2024-10-21 15:00:00,35.44654938911427,35.70000076293945,online,AXA,28.31643390249846
2024-10-21 15:30:00,163.77312355194206,163.5399932861328,online,Google,28.31049981161676
2024-10-21 15:30:00,174.4067048837016,169.0959930419922,online,Toyota,28.304777768406932
2024-10-21 15:30:00,104.52498429575503,100.41799926757812,online,Alibaba,28.298975486133042
2024-10-21 15:30:00,44.47091207593982,44.165000915527344,online,HSBC,28.293052792557198
2024-10-21 16:30:00,163.76846094662588,163.99099731445312,online,Google,28.287133490835252
2024-10-21 16:30:00,174.30049064686742,168.99000549316406,online,Toyota,28.28142606236448
2024-10-21 16:30:00,104.44284459519149,100.42500305175781,online,Alibaba,28.27563311422069
2024-10-21 16:30:00,44.464793852731574,44.22999954223633,online,HSBC,28.269724915800133
2024-10-21 17:30:00,163.77291167398243,163.9149932861328,online,Google,28.263820161532234
2024-10-21 17:30:00,174.19428094379336,168.9499969482422,online,Toyota,28.258122143358154
2024-10-21 17:30:00,104.36248776432282,100.58999633789062,online,Alibaba,28.252329711150402
2024-10-21 17:30:00,44.46009796652167,44.16999816894531,online,HSBC,28.246436449251373
2024-10-21 18:30:00,163.77575330622545,164.14999389648438,online,Google,28.240547286936984
2024-10-21 18:30:00,174.08939526388232,169.11000061035156,online,Toyota,28.234843797978723
2024-10-21 18:30:00,104.28703793579417,100.63999938964844,online,Alibaba,28.22905908808686
2024-10-21 18:30:00,44.45429597057014,44.150001525878906,online,HSBC,28.223180554520653
2024-10-21 19:30:00,163.78323811803062,164.0500030517578,online,Google,28.21730553440177
2024-10-21 19:30:00,173.98980737081172,169.1300048828125,online,Toyota,28.211607848717094
2024-10-21 19:30:00,104.21409716487126,100.86000061035156,online,Alibaba,28.20582255563023
2024-10-21 19:30:00,44.44821008167632,44.189998626708984,online,HSBC,28.199958441105544
2024-10-22 07:00:00,35.45161841659077,35.619998931884766,online,AXA,28.19409770053614
2024-10-22 08:00:00,35.45498602689665,35.54999923706055,online,AXA,28.188240470292033
2024-10-22 09:00:00,35.45688629109993,35.369998931884766,online,AXA,28.182386878157253
2024-10-22 10:00:00,35.45514854391563,35.220001220703125,online,AXA,28.17653728293916
2024-10-22 11:00:00,35.45044559745138,35.18000030517578,online,AXA,28.170691460443706
2024-10-22 12:00:00,35.445036691605864,35.18000030517578,online,AXA,28.16484925408031
2024-10-22 13:00:00,35.43973596387726,35.34000015258789,online,AXA,28.15901023752777
2024-10-22 13:30:00,163.78857341670516,165.42999267578125,online,Google,28.153194607945974
2024-10-22 13:30:00,173.89261132105173,169.52999877929688,online,Toyota,28.1475028219038
2024-10-22 13:30:00,104.14701523378086,101.19999694824219,online,Alibaba,28.14173847334807
2024-10-22 13:30:00,44.44304585257697,44.275001525878906,online,HSBC,28.135914043001705
2024-10-22 14:00:00,35.43774124765147,35.349998474121094,online,AXA,28.130093076685977
2024-10-22 14:30:00,163.82140180188668,164.57000732421875,online,Google,28.124279785562216
2024-10-22 14:30:00,173.80535907021664,169.76499938964844,online,Toyota,28.11858598100283
2024-10-22 14:30:00,104.0880748680701,100.73999786376953,online,Alibaba,28.112858139181018
2024-10-22 14:30:00,44.43968496604301,44.5099983215332,online,HSBC,28.107051533261483
2024-10-22 15:00:00,35.435986392180865,35.369998931884766,online,AXA,28.101248519553046
2024-10-22 15:30:00,163.83637391233333,164.10000610351562,online,Google,28.09544957717454
2024-10-22 15:30:00,173.72455187660526,169.72000122070312,online,Toyota,28.0897714733201
2024-10-22 15:30:00,104.02111332798408,100.48999786376953,online,Alibaba,28.084070713151345
2024-10-22 15:30:00,44.44109123315282,44.470001220703125,online,HSBC,28.07828197951263
2024-10-22 16:30:00,163.84164655615697,164.54750061035156,online,Google,28.072500474179822
2024-10-22 16:30:00,173.6444608634872,170.06500244140625,online,Toyota,28.066812893866928
2024-10-22 16:30:00,103.9504910186998,100.4000015258789,online,Alibaba,28.061127330099506
2024-10-22 16:30:00,44.44166943290382,44.47999954223633,online,HSBC,28.055352852218082
2024-10-22 17:30:00,163.85576363724087,165.03500366210938,online,Google,28.04959212373735
2024-10-22 17:30:00,173.5728716950456,170.11410522460938,online,Toyota,28.043912458418816
2024-10-22 17:30:00,103.87948122884337,100.4800033569336,online,Alibaba,28.038233332545055
2024-10-22 17:30:00,44.44243603509047,44.53499984741211,online,HSBC,28.032473100801415
2024-10-22 18:30:00,163.87934843773823,164.74000549316406,online,Google,28.02672178204854
2024-10-22 18:30:00,173.50369636563687,170.0500030517578,online,Toyota,28.021055953186863
2024-10-22 18:30:00,103.81149167140518,100.30500030517578,online,Alibaba,28.015396320982635
2024-10-22 18:30:00,44.44428731133691,44.57500076293945,online,HSBC,28.00965028741194
2024-10-22 19:30:00,163.89656157884676,165.16000366210938,online,Google,28.003919348574208
2024-10-22 19:30:00,173.43462249935928,169.85000610351562,online,Toyota,27.99827429727838
2024-10-22 19:30:00,103.74136184408059,100.44000244140625,online,Alibaba,27.992618461530906
2024-10-22 19:30:00,44.44690158036896,44.61000061035156,online,HSBC,27.98688657490022
2024-10-23 07:00:00,35.434666642974946,35.31999969482422,online,AXA,27.98115810964378
2024-10-23 08:00:00,35.43237330401193,35.189998626708984,online,AXA,27.975433494048506
2024-10-23 09:00:00,35.42752581046587,35.25,online,AXA,27.969712191843268
2024-10-23 10:00:00,35.42397529425656,35.119998931884766,online,AXA,27.963994843685313
2024-10-23 11:00:00,35.41789576700912,35.22999954223633,online,AXA,27.95828058344405
2024-10-23 12:00:00,35.41413784251367,35.16999816894531,online,AXA,27.95257000255137
2024-10-23 13:00:00,35.4092550490423,35.2599983215332,online,AXA,27.946862647117985
2024-10-23 13:30:00,163.921830420512,164.1999969482422,online,Google,27.94115918881599
2024-10-23 13:30:00,173.3629301714424,171.5399932861328,online,Toyota,27.93548292331327
2024-10-23 13:30:00,103.6753346560271,99.23500061035156,online,Alibaba,27.929929823753938
2024-10-23 13:30:00,44.45016356096861,44.2599983215332,online,HSBC,27.924236492755558
2024-10-23 14:00:00,35.40626991449212,35.2400016784668,online,AXA,27.918546580034818
2024-10-23 14:30:00,163.9273937510666,162.67999267578125,online,Google,27.912871295931637
2024-10-23 14:30:00,173.3264714337362,170.94000244140625,online,Toyota,27.907229676298332
2024-10-23 14:30:00,103.5865279751136,98.19999694824219,online,Alibaba,27.901761589701735
2024-10-23 14:30:00,44.4463602561799,44.209999084472656,online,HSBC,27.896085715545716
2024-10-23 15:00:00,35.40294454977162,35.13999938964844,online,AXA,27.89041340090162
2024-10-23 15:30:00,163.9024457295609,162.86000061035156,online,Google,27.884751962377866
2024-10-23 15:30:00,173.2787420538896,171.02000427246094,online,Toyota,27.879123237372234
2024-10-23 15:30:00,103.47879735457617,98.36000061035156,online,Alibaba,27.87365168555867
2024-10-23 15:30:00,44.441633032745756,44.22999954223633,online,HSBC,27.867992961579134
2024-10-23 16:30:00,163.8815968271767,162.477294921875,online,Google,27.862351719243097
2024-10-23 16:30:00,173.23356729826102,170.7799072265625,online,Toyota,27.85674339141701
2024-10-23 16:30:00,103.37642141969168,98.05999755859375,online,Alibaba,27.85130042034826
2024-10-23 16:30:00,44.43740036293557,44.130001068115234,online,HSBC,27.8456557649217
2024-10-23 17:30:00,163.85351078907067,162.22999572753906,online,Google,27.840033033900472
2024-10-23 17:30:00,173.18449409682705,170.73500061035156,online,Toyota,27.83443819967003
2024-10-23 17:30:00,103.27009294246972,98.04000091552734,online,Alibaba,27.829002101280594
2024-10-23 17:30:00,44.431252377039165,44.02000045776367,online,HSBC,27.823371640010663
2024-10-23 18:30:00,163.82104048784004,162.7091064453125,online,Google,27.817752356088103
2024-10-23 18:30:00,173.13550422709756,171.4250030517578,online,Toyota,27.812148764117623
2024-10-23 18:30:00,103.16549110193087,97.82029724121094,online,Alibaba,27.806734967119493
2024-10-23 18:30:00,44.423027338653654,44.14500045776367,online,HSBC,27.801117439064967
2024-10-23 19:30:00,163.79880180698947,162.77000427246094,online,Google,27.795510442681326
2024-10-23 19:30:00,173.10129420359075,171.33999633789062,online,Toyota,27.789921688745068
2024-10-23 19:30:00,103.05858722471648,97.95999908447266,online,Alibaba,27.78450257905796
2024-10-23 19:30:00,44.41746680103586,44.16999816894531,online,HSBC,27.778898484553288
2024-10-24 07:00:00,35.39768564656915,35.45000076293945,online,AXA,27.773297355360103
2024-10-24 08:00:00,35.398731948896554,35.38999938964844,online,AXA,27.76769959361639
2024-10-24 09:00:00,35.39855729771159,35.290000915527344,online,AXA,27.76210530018693
2024-10-24 10:00:00,35.396386170067906,35.209999084472656,online,AXA,27.75651455321192
2024-10-24 11:00:00,35.392658428356,35.279998779296875,online,AXA,27.750927022760123
2024-10-24 12:00:00,35.39040523537482,35.27000045776367,online,AXA,27.745342878511607
2024-10-24 13:00:00,35.3879971398226,35.369998931884766,online,AXA,27.739762001214476
2024-10-24 13:30:00,163.7782258562989,162.0800018310547,online,Google,27.734205393825654
2024-10-24 13:30:00,173.06606824627676,169.82000732421875,online,Toyota,27.728707606017487
2024-10-24 13:30:00,102.9566154619116,95.91999816894531,online,Alibaba,27.723495575436306
2024-10-24 13:30:00,44.41251742839405,44.470001220703125,online,HSBC,27.717928073347302
2024-10-24 14:00:00,35.38763717566385,35.15999984741211,online,AXA,27.71236427556314
2024-10-24 14:30:00,163.744261375794,162.47000122070312,online,Google,27.706815210427038
2024-10-24 14:30:00,173.0011470278356,169.91000366210938,online,Toyota,27.701326911503376
2024-10-24 14:30:00,102.81588311605228,95.82499694824219,online,Alibaba,27.69612653130243
2024-10-24 14:30:00,44.413667104240226,44.380001068115234,online,HSBC,27.690575657290488
2024-10-24 15:00:00,35.383084429098815,35.279998779296875,online,AXA,27.68502818816647
2024-10-24 15:30:00,163.71877617269217,163.0211944580078,online,Google,27.67948749532818
2024-10-24 15:30:00,172.93932416052107,169.75999450683594,online,Toyota,27.67401972101737
2024-10-24 15:30:00,102.67606539269607,95.9800033569336,online,Alibaba,27.668806379432823
2024-10-24 15:30:00,44.41299378351773,44.314998626708984,online,HSBC,27.66327213409827
2024-10-24 16:30:00,163.7048245383985,163.0399932861328,online,Google,27.657744333852694
2024-10-24 16:30:00,172.87573756744737,170.26910400390625,online,Toyota,27.65226575779275
2024-10-24 16:30:00,102.54214415198082,96.08999633789062,online,Alibaba,27.647042176985803
2024-10-24 16:30:00,44.41103388038155,44.404998779296875,online,HSBC,27.64152105044859
2024-10-24 17:30:00,163.69152791335318,162.9250030517578,online,Google,27.636007473691595
2024-10-24 17:30:00,172.82360489617656,169.94000244140625,online,Toyota,27.630552999670385
2024-10-24 17:30:00,102.41310119569901,96.23500061035156,online,Alibaba,27.625317332087565
2024-10-24 17:30:00,44.410913178359856,44.400001525878906,online,HSBC,27.61980934419079
2024-10-24 18:30:00,163.67619741612128,162.9949951171875,online,Google,27.614307997487455
2024-10-24 18:30:00,172.76593284708116,170.13999938964844,online,Toyota,27.608856343906808
2024-10-24 18:30:00,102.28953918399206,96.48999786376953,online,Alibaba,27.603600845800685
2024-10-24 18:30:00,44.41069494531024,44.42499923706055,online,HSBC,27.598105953055384
2024-10-24 19:30:00,163.6625733701426,162.7100067138672,online,Google,27.592620882018156
2024-10-24 19:30:00,172.7134141779325,170.33999633789062,online,Toyota,27.587173154888628
2024-10-24 19:30:00,102.1735483575876,96.33999633789062,online,Alibaba,27.58193336961776
2024-10-24 19:30:00,44.41098103114525,44.5099983215332,online,HSBC,27.576451589206105
2024-10-25 07:00:00,35.38102271610278,35.130001068115234,online,AXA,27.57097345934695
2024-10-25 08:00:00,35.37600228314302,35.150001525878906,online,AXA,27.56549850730508
2024-10-25 09:00:00,35.37148226799774,35.119998931884766,online,AXA,27.560026903486005
2024-10-25 10:00:00,35.36645260127548,34.91999816894531,online,AXA,27.554559536845055
2024-10-25 11:00:00,35.35752351262888,34.970001220703125,online,AXA,27.54909507007433
2024-10-25 12:00:00,35.34977306679036,34.97999954223633,online,AXA,27.543633757172564
2024-10-25 13:00:00,35.34237759629928,34.86000061035156,online,AXA,27.53817638223865
2024-10-25 13:30:00,163.6435220370171,165.3300018310547,online,Google,27.532741041204503
2024-10-25 13:30:00,172.66594582113166,172.8300018310547,online,Toyota,27.52728866697464
2024-10-25 13:30:00,102.05687731719367,98.75,online,Alibaba,27.521917986562674
2024-10-25 13:30:00,44.41296137695301,44.709999084472656,online,HSBC,27.516472510738126
2024-10-25 14:00:00,35.332730056580324,34.97999954223633,online,AXA,27.511030526617755
2024-10-25 14:30:00,163.67725163289785,165.07000732421875,online,Google,27.50560481923484
2024-10-25 14:30:00,172.66922694133012,172.10000610351562,online,Toyota,27.50017072020192
2024-10-25 14:30:00,101.9907397708498,97.80000305175781,online,Alibaba,27.49486369952443
2024-10-25 14:30:00,44.4189021311034,44.564998626708984,online,HSBC,27.489433841206317
2024-10-25 15:00:00,35.325675446293445,34.849998474121094,online,AXA,27.484008670505382
2024-10-25 15:30:00,163.70510674672425,165.39010620117188,online,Google,27.478605474801373
2024-10-25 15:30:00,172.65784252457382,172.33999633789062,online,Toyota,27.473185822204623
2024-10-25 15:30:00,101.90692503646795,97.73500061035156,online,Alibaba,27.46789358126414
2024-10-25 15:30:00,44.42182406101551,44.490501403808594,online,HSBC,27.462479622040966
2024-10-25 16:30:00,163.7388067358132,164.91000366210938,online,Google,27.457078671051732
2024-10-25 16:30:00,172.65148560084015,172.16000366210938,online,Toyota,27.45167280585425
2024-10-25 16:30:00,101.82348654794562,97.41500091552734,online,Alibaba,27.446407790990353
2024-10-25 16:30:00,44.42319760787137,44.44499969482422,online,HSBC,27.441006553021932
2024-10-25 17:30:00,163.76223067433912,165.0,online,Google,27.43561948312442
2024-10-25 17:30:00,172.64165596206553,172.19749450683594,online,Toyota,27.43022602556646
2024-10-25 17:30:00,101.73531683529725,97.53849792480469,online,Alibaba,27.424960560757157
2024-10-25 17:30:00,44.42363364961043,44.400001525878906,online,HSBC,27.419572027412105
2024-10-25 18:30:00,163.78698606085234,164.95799255371094,online,Google,27.414196488324624
2024-10-25 18:30:00,172.63277273296094,171.99000549316406,online,Toyota,27.40881725506168
2024-10-25 18:30:00,101.6513804570874,97.33499908447266,online,Alibaba,27.40357164574278
2024-10-25 18:30:00,44.423161007135796,44.435001373291016,online,HSBC,27.398195762114923
2024-10-25 19:30:00,163.8104061907095,165.27000427246094,online,Google,27.392838289714398
2024-10-25 19:30:00,172.619917388165,171.9199981689453,online,Toyota,27.38747223011587
2024-10-25 19:30:00,101.5650528296351,97.37999725341797,online,Alibaba,27.382231141330344
2024-10-25 19:30:00,44.4233978144589,44.36000061035156,online,HSBC,27.376867889032216
2024-10-28 08:00:00,35.31616190685,35.34000015258789,online,AXA,27.371507762278938
2024-10-28 09:00:00,35.31663867176476,35.130001068115234,online,AXA,27.366151027710504
2024-10-28 10:00:00,35.312905919691765,35.06999969482422,online,AXA,27.360797609926077
2024-10-28 11:00:00,35.30804779519441,34.959999084472656,online,AXA,27.355447777128067
2024-10-28 12:00:00,35.301086820979975,35.060001373291016,online,AXA,27.350100631564953
2024-10-28 13:00:00,35.2962651120262,35.099998474121094,online,AXA,27.34475648064575
2024-10-28 13:30:00,163.83959815234454,167.57000732421875,online,Google,27.339514601474853
2024-10-28 13:30:00,172.6059190037806,175.73440551757812,online,Toyota,27.334246323687356
2024-10-28 13:30:00,101.48135171811076,99.95999908447266,online,Alibaba,27.32892777897442
2024-10-28 13:30:00,44.42212987037676,44.994998931884766,online,HSBC,27.323598168519847
2024-10-28 14:00:00,35.2923397792681,35.25,online,AXA,27.318269346908227
2024-10-28 14:30:00,163.914206335782,166.50999450683594,online,Google,27.312991718798028
2024-10-28 14:30:00,172.66848873405655,176.27999877929688,online,Toyota,27.307762174267413
2024-10-28 14:30:00,101.450924665438,100.87149810791016,online,Alibaba,27.302445048185515
2024-10-28 14:30:00,44.433587251606916,45.255001068115234,online,HSBC,27.297133446574506
2024-10-28 15:00:00,35.29149298368274,35.36000061035156,online,AXA,27.291820169347297
2024-10-28 15:30:00,163.9661220992031,166.3300018310547,online,Google,27.286549801934207
2024-10-28 15:30:00,172.74071893496136,176.41009521484375,online,Toyota,27.281338664873033
